base_id,text,domain,intent,description,base_split
delivery_missing_b050,"mujhe lagta hai, package delivered show ho raha hai, phir bhi delivered status galat lag raha hai; app mein delivered hai par parcel nahi mila",Delivery,delivery_missing,Shipment says delivered but was not received,train
delivery_missing_b051,"courier ne delivered mark kar diya, lekin delivery complete dikhti hai; delivered status galat lag raha hai",Delivery,delivery_missing,Shipment says delivered but was not received,validation
delivery_missing_b052,pls delivery complete dikh rahi hai aur delivered status galat lag raha hai; ghar par kisi ne package nahi liya,Delivery,delivery_missing,Shipment says delivered but was not received,test
delivery_missing_b053,mujhe parcel mila hi nahi; delivery complete dikhti hai; mujhe parcel receive nahi hua?,Delivery,delivery_missing,Shipment says delivered but was not received,train
delivery_missing_b054,"Please missing delivery check karo, delivered status galat lag raha hai; delivery complete dikhti hai",Delivery,delivery_missing,Shipment says delivered but was not received,train
delivery_missing_b055,"mujhe lagta hai, tracking mein delivered hai but mujhe parcel receive nahi hua; courier delivered bol raha hai but package nahi aaya",Delivery,delivery_missing,Shipment says delivered but was not received,train
delivery_missing_b056,"package delivered show ho raha hai, phir bhi app mein delivered hai par parcel nahi mila; app mein delivered hai par parcel nahi mila",Delivery,delivery_missing,Shipment says delivered but was not received,train
delivery_missing_b057,"pls courier ne delivered mark kar diya, lekin mujhe parcel receive nahi hua; delivered status galat lag raha hai",Delivery,delivery_missing,Shipment says delivered but was not received,train
delivery_missing_b058,delivery complete dikh rahi hai aur app mein delivered hai par parcel nahi mila; ghar par kisi ne package nahi liya?,Delivery,delivery_missing,Shipment says delivered but was not received,train
delivery_missing_b059,Mujhe parcel mila hi nahi; mujhe parcel receive nahi hua; mujhe parcel receive nahi hua,Delivery,delivery_missing,Shipment says delivered but was not received,train
delivery_missing_b060,"mujhe lagta hai, please missing delivery check karo, app mein delivered hai par parcel nahi mila; delivery complete dikhti hai",Delivery,delivery_missing,Shipment says delivered but was not received,validation
account_login_b001,login nahi ho raha; account mein login nahi ho raha,Account & Support,account_login,Login/account access problem,train
account_login_b002,"pls account access nahi mil raha, login error aa raha hai",Account & Support,account_login,Login/account access problem,train
account_login_b003,sign in karte waqt issue aa raha hai: account mein login nahi ho raha?,Account & Support,account_login,Login/account access problem,validation
account_login_b004,"Main account open nahi kar pa raha, login error aa raha hai",Account & Support,account_login,Login/account access problem,train
account_login_b005,"mujhe lagta hai, login error aa raha hai aur account mein login nahi ho raha",Account & Support,account_login,Login/account access problem,train
account_login_b006,please login problem solve karo; login error aa raha hai,Account & Support,account_login,Login/account access problem,train
account_login_b007,pls login nahi ho raha; OTP ke baad bhi sign in nahi hota,Account & Support,account_login,Login/account access problem,train
account_login_b008,"account access nahi mil raha, registered number se access nahi mil raha?",Account & Support,account_login,Login/account access problem,train
account_login_b009,Sign in karte waqt issue aa raha hai: otp ke baad bhi sign in nahi hota,Account & Support,account_login,Login/account access problem,train
account_login_b010,"mujhe lagta hai, main account open nahi kar pa raha, registered number se access nahi mil raha",Account & Support,account_login,Login/account access problem,train
account_login_b011,login error aa raha hai aur OTP ke baad bhi sign in nahi hota,Account & Support,account_login,Login/account access problem,train
account_login_b012,pls please login problem solve karo; registered number se access nahi mil raha,Account & Support,account_login,Login/account access problem,train
account_login_b013,login nahi ho raha; app mujhe logout kar deti hai?,Account & Support,account_login,Login/account access problem,test
account_login_b014,"Account access nahi mil raha, account open nahi ho raha",Account & Support,account_login,Login/account access problem,train
account_login_b015,"mujhe lagta hai, sign in karte waqt issue aa raha hai: app mujhe logout kar deti hai",Account & Support,account_login,Login/account access problem,test
account_login_b016,"main account open nahi kar pa raha, account open nahi ho raha",Account & Support,account_login,Login/account access problem,test
account_login_b017,pls login error aa raha hai aur app mujhe logout kar deti hai,Account & Support,account_login,Login/account access problem,train
account_login_b018,please login problem solve karo; account open nahi ho raha?,Account & Support,account_login,Login/account access problem,train
account_login_b019,Login nahi ho raha; login error aa raha hai,Account & Support,account_login,Login/account access problem,train
account_login_b020,"mujhe lagta hai, account access nahi mil raha, account mein login nahi ho raha",Account & Support,account_login,Login/account access problem,train
account_login_b021,sign in karte waqt issue aa raha hai: login error aa raha hai,Account & Support,account_login,Login/account access problem,test
account_login_b022,"pls main account open nahi kar pa raha, account mein login nahi ho raha",Account & Support,account_login,Login/account access problem,train
account_login_b023,login error aa raha hai aur login error aa raha hai?,Account & Support,account_login,Login/account access problem,train
account_login_b024,Please login problem solve karo; account mein login nahi ho raha,Account & Support,account_login,Login/account access problem,train
account_login_b025,"mujhe lagta hai, login nahi ho raha; registered number se access nahi mil raha",Account & Support,account_login,Login/account access problem,test
account_login_b026,"account access nahi mil raha, OTP ke baad bhi sign in nahi hota",Account & Support,account_login,Login/account access problem,train
account_login_b027,pls sign in karte waqt issue aa raha hai: registered number se access nahi mil raha,Account & Support,account_login,Login/account access problem,validation
account_login_b028,"main account open nahi kar pa raha, OTP ke baad bhi sign in nahi hota?",Account & Support,account_login,Login/account access problem,train
account_login_b029,Login error aa raha hai aur registered number se access nahi mil raha,Account & Support,account_login,Login/account access problem,train
account_login_b030,"mujhe lagta hai, please login problem solve karo; OTP ke baad bhi sign in nahi hota",Account & Support,account_login,Login/account access problem,test
account_login_b031,login nahi ho raha; account open nahi ho raha; OTP ke baad bhi sign in nahi hota,Account & Support,account_login,Login/account access problem,validation
account_login_b032,"pls account access nahi mil raha, app mujhe logout kar deti hai; account mein login nahi ho raha",Account & Support,account_login,Login/account access problem,train
account_login_b033,sign in karte waqt issue aa raha hai: account open nahi ho raha; account open nahi ho raha?,Account & Support,account_login,Login/account access problem,train
account_login_b034,"Main account open nahi kar pa raha, app mujhe logout kar deti hai; registered number se access nahi mil raha",Account & Support,account_login,Login/account access problem,train
account_login_b035,"mujhe lagta hai, login error aa raha hai aur account open nahi ho raha; login error aa raha hai",Account & Support,account_login,Login/account access problem,train
account_login_b036,please login problem solve karo; app mujhe logout kar deti hai; app mujhe logout kar deti hai,Account & Support,account_login,Login/account access problem,train
account_login_b037,pls login nahi ho raha; account mein login nahi ho raha; OTP ke baad bhi sign in nahi hota,Account & Support,account_login,Login/account access problem,test
account_login_b038,"account access nahi mil raha, login error aa raha hai; account mein login nahi ho raha?",Account & Support,account_login,Login/account access problem,train
account_login_b039,Sign in karte waqt issue aa raha hai: account mein login nahi ho raha; account open nahi ho raha,Account & Support,account_login,Login/account access problem,train
account_login_b040,"mujhe lagta hai, main account open nahi kar pa raha, login error aa raha hai; registered number se access nahi mil raha",Account & Support,account_login,Login/account access problem,train
account_login_b041,login error aa raha hai aur account mein login nahi ho raha; login error aa raha hai,Account & Support,account_login,Login/account access problem,train
account_login_b042,pls please login problem solve karo; login error aa raha hai; app mujhe logout kar deti hai,Account & Support,account_login,Login/account access problem,train
account_login_b043,login nahi ho raha; OTP ke baad bhi sign in nahi hota; OTP ke baad bhi sign in nahi hota?,Account & Support,account_login,Login/account access problem,validation
account_login_b044,"Account access nahi mil raha, registered number se access nahi mil raha; account mein login nahi ho raha",Account & Support,account_login,Login/account access problem,train
account_login_b045,"mujhe lagta hai, sign in karte waqt issue aa raha hai: OTP ke baad bhi sign in nahi hota; account open nahi ho raha",Account & Support,account_login,Login/account access problem,test
account_login_b046,"main account open nahi kar pa raha, registered number se access nahi mil raha; registered number se access nahi mil raha",Account & Support,account_login,Login/account access problem,validation
account_login_b047,pls login error aa raha hai aur OTP ke baad bhi sign in nahi hota; login error aa raha hai,Account & Support,account_login,Login/account access problem,train
account_login_b048,please login problem solve karo; registered number se access nahi mil raha; app mujhe logout kar deti hai?,Account & Support,account_login,Login/account access problem,train
account_login_b049,Login nahi ho raha; app mujhe logout kar deti hai; otp ke baad bhi sign in nahi hota,Account & Support,account_login,Login/account access problem,train
account_login_b050,"mujhe lagta hai, account access nahi mil raha, account open nahi ho raha; account mein login nahi ho raha",Account & Support,account_login,Login/account access problem,validation
account_login_b051,sign in karte waqt issue aa raha hai: app mujhe logout kar deti hai; account open nahi ho raha,Account & Support,account_login,Login/account access problem,train
account_login_b052,"pls main account open nahi kar pa raha, account open nahi ho raha; registered number se access nahi mil raha",Account & Support,account_login,Login/account access problem,train
account_login_b053,login error aa raha hai aur app mujhe logout kar deti hai; login error aa raha hai?,Account & Support,account_login,Login/account access problem,validation
account_login_b054,Please login problem solve karo; account open nahi ho raha; app mujhe logout kar deti hai,Account & Support,account_login,Login/account access problem,train
account_login_b055,"mujhe lagta hai, login nahi ho raha; login error aa raha hai; OTP ke baad bhi sign in nahi hota",Account & Support,account_login,Login/account access problem,train
account_login_b056,"account access nahi mil raha, account mein login nahi ho raha; account mein login nahi ho raha",Account & Support,account_login,Login/account access problem,test
